Vehicle ID,Year,Make,Model,Engine Cylinders,Fuel Type 1,Combined MPG (FT1),Annual Fuel Cost (FT1)
30411,2011,Cadillac,Limousine,8.0,Regular Gasoline,14,2500
30504,2011,Cadillac,SRX 2WD,6.0,Regular Gasoline,20,1750
30553,2011,Cadillac,SRX AWD,6.0,Regular Gasoline,19,1850
30554,2011,Cadillac,SRX AWD,6.0,Premium Gasoline,18,2350
30379,2011,Cadillac,STS,6.0,Regular Gasoline,21,1650
30387,2011,Cadillac,STS AWD,6.0,Regular Gasoline,21,1650
30178,2011,Chevrolet,Avalanche 1500 2WD,8.0,Regular Gasoline,17,2050
30201,2011,Chevrolet,Avalanche 1500 4WD,8.0,Regular Gasoline,17,2050
30313,2011,Chevrolet,Aveo,4.0,Regular Gasoline,28,1250
30314,2011,Chevrolet,Aveo,4.0,Regular Gasoline,29,1200
30291,2011,Chevrolet,Aveo 5,4.0,Regular Gasoline,28,1250
30293,2011,Chevrolet,Aveo 5,4.0,Regular Gasoline,29,1200
30315,2011,Chevrolet,Camaro,6.0,Regular Gasoline,22,1600
30317,2011,Chevrolet,Camaro,8.0,Regular Gasoline,19,1850
30988,2011,Chevrolet,Camaro,6.0,Regular Gasoline,22,1600
30316,2011,Chevrolet,Camaro,8.0,Regular Gasoline,19,1850
30318,2011,Chevrolet,Camaro,6.0,Regular Gasoline,20,1750
30123,2011,Chevrolet,Colorado 2WD,4.0,Regular Gasoline,21,1650
30125,2011,Chevrolet,Colorado 2WD,5.0,Regular Gasoline,19,1850
30126,2011,Chevrolet,Colorado 2WD,8.0,Regular Gasoline,16,2200
30124,2011,Chevrolet,Colorado 2WD,4.0,Regular Gasoline,21,1650
30141,2011,Chevrolet,Colorado 4WD,4.0,Regular Gasoline,20,1750
30143,2011,Chevrolet,Colorado 4WD,5.0,Regular Gasoline,19,1850
30144,2011,Chevrolet,Colorado 4WD,8.0,Regular Gasoline,16,2200
30142,2011,Chevrolet,Colorado 4WD,4.0,Regular Gasoline,20,1750
30127,2011,Chevrolet,Colorado Cab Chassis inc 2WD,5.0,Regular Gasoline,17,2050
30145,2011,Chevrolet,Colorado Cab Chassis inc 4WD,5.0,Regular Gasoline,18,1950
30128,2011,Chevrolet,Colorado Crew Cab 2WD,4.0,Regular Gasoline,21,1650
30130,2011,Chevrolet,Colorado Crew Cab 2WD,5.0,Regular Gasoline,19,1850
30131,2011,Chevrolet,Colorado Crew Cab 2WD,8.0,Regular Gasoline,16,2200
30129,2011,Chevrolet,Colorado Crew Cab 2WD,4.0,Regular Gasoline,21,1650
30146,2011,Chevrolet,Colorado Crew Cab 4WD,5.0,Regular Gasoline,18,1950
30147,2011,Chevrolet,Colorado Crew Cab 4WD,8.0,Regular Gasoline,16,2200
30230,2011,Chevrolet,Corvette,8.0,Regular Gasoline,18,1950
30227,2011,Chevrolet,Corvette,8.0,Premium Gasoline,18,2350
30228,2011,Chevrolet,Corvette,8.0,Premium Gasoline,16,2650
30229,2011,Chevrolet,Corvette,8.0,Regular Gasoline,19,1850
30626,2011,Chevrolet,Cruze,4.0,Regular Gasoline,26,1350
31070,2011,Chevrolet,Cruze,4.0,Regular Gasoline,28,1250
30625,2011,Chevrolet,Cruze,4.0,Regular Gasoline,29,1200
30987,2011,Chevrolet,Cruze Eco,4.0,Regular Gasoline,30,1150
30989,2011,Chevrolet,Cruze Eco,4.0,Regular Gasoline,32,1100
30551,2011,Chevrolet,Equinox AWD,4.0,Regular Gasoline,23,1500
30774,2011,Chevrolet,Equinox AWD,6.0,Regular Gasoline,19,1850
30775,2011,Chevrolet,Equinox AWD,6.0,Regular Gasoline,19,1850
30505,2011,Chevrolet,Equinox FWD,4.0,Regular Gasoline,26,1350
30733,2011,Chevrolet,Equinox FWD,6.0,Regular Gasoline,19,1850
30734,2011,Chevrolet,Equinox FWD,6.0,Regular Gasoline,20,1750
30169,2011,Chevrolet,Express 1500 2WD Cargo,6.0,Regular Gasoline,17,2050
30472,2011,Chevrolet,Express 1500 2WD Cargo,8.0,Regular Gasoline,15,2350
30473,2011,Chevrolet,Express 1500 2WD Conversion Cargo,8.0,Regular Gasoline,14,2500
30486,2011,Chevrolet,Express 1500 2WD Passenger,8.0,Regular Gasoline,14,2500
30483,2011,Chevrolet,Express 1500 AWD Cargo,8.0,Regular Gasoline,14,2500
30482,2011,Chevrolet,Express 1500 AWD Conversion Cargo,8.0,Regular Gasoline,14,2500
30492,2011,Chevrolet,Express 1500 AWD Passenger,8.0,Regular Gasoline,14,2500
30477,2011,Chevrolet,Express 2500 2WD Cargo,8.0,Regular Gasoline,12,2900
30476,2011,Chevrolet,Express 2500 2WD Conversion Cargo,8.0,Regular Gasoline,12,2900
30171,2011,Chevrolet,Express 2500 2WD Passenger,8.0,Regular Gasoline,13,2700
30488,2011,Chevrolet,Express 2500 2WD Passenger,8.0,Regular Gasoline,13,2700
30478,2011,Chevrolet,Express 3500 2WD Cargo,8.0,Regular Gasoline,12,2900
30489,2011,Chevrolet,Express 3500 2WD Passenger,8.0,Regular Gasoline,12,2900
30502,2011,Chevrolet,HHR FWD,4.0,Regular Gasoline,24,1450
30507,2011,Chevrolet,HHR FWD,4.0,Regular Gasoline,24,1450
30509,2011,Chevrolet,HHR FWD,4.0,Regular Gasoline,26,1350
30521,2011,Chevrolet,HHR FWD,4.0,Regular Gasoline,25,1400
30503,2011,Chevrolet,HHR Panel FWD,4.0,Regular Gasoline,24,1450
30508,2011,Chevrolet,HHR Panel FWD,4.0,Regular Gasoline,24,1450
30510,2011,Chevrolet,HHR Panel FWD,4.0,Regular Gasoline,26,1350
30522,2011,Chevrolet,HHR Panel FWD,4.0,Regular Gasoline,25,1400
30407,2011,Chevrolet,Impala,6.0,Regular Gasoline,21,1650
30408,2011,Chevrolet,Impala,6.0,Regular Gasoline,23,1500
30380,2011,Chevrolet,Malibu,4.0,Regular Gasoline,26,1350
30384,2011,Chevrolet,Malibu,6.0,Regular Gasoline,20,1750
30392,2011,Chevrolet,Malibu,4.0,Regular Gasoline,26,1350
30458,2011,Chevrolet,Silverado 15 Hybrid 2WD,8.0,Regular Gasoline,21,1650
30466,2011,Chevrolet,Silverado 15 Hybrid 4WD,8.0,Regular Gasoline,21,1650
30155,2011,Chevrolet,Silverado C15 2WD,6.0,Regular Gasoline,17,2050
30157,2011,Chevrolet,Silverado C15 2WD,8.0,Regular Gasoline,16,2200
30156,2011,Chevrolet,Silverado C15 2WD,8.0,Regular Gasoline,17,2050
30460,2011,Chevrolet,Silverado C15 2WD,8.0,Regular Gasoline,14,2500
30158,2011,Chevrolet,Silverado C15 XFE 2WD,8.0,Regular Gasoline,18,1950
30163,2011,Chevrolet,Silverado K15 4WD,6.0,Regular Gasoline,16,2200
30165,2011,Chevrolet,Silverado K15 4WD,8.0,Regular Gasoline,15,2350
30164,2011,Chevrolet,Silverado K15 4WD,8.0,Regular Gasoline,17,2050
30468,2011,Chevrolet,Silverado K15 4WD,8.0,Regular Gasoline,14,2500
30179,2011,Chevrolet,Suburban 1500 2WD,8.0,Regular Gasoline,17,2050
30202,2011,Chevrolet,Suburban 1500 4WD,8.0,Regular Gasoline,17,2050
30523,2011,Chevrolet,Suburban 2500 2WD,8.0,Regular Gasoline,12,2900
30565,2011,Chevrolet,Suburban 2500 4WD,8.0,Regular Gasoline,12,2900
30180,2011,Chevrolet,Tahoe 1500 2WD,8.0,Regular Gasoline,17,2050
30203,2011,Chevrolet,Tahoe 1500 4WD,8.0,Regular Gasoline,17,2050
30512,2011,Chevrolet,Tahoe Hybrid 2WD,8.0,Regular Gasoline,21,1650
30556,2011,Chevrolet,Tahoe Hybrid 4WD,8.0,Regular Gasoline,21,1650
30559,2011,Chevrolet,Traverse AWD,6.0,Regular Gasoline,19,1850
30515,2011,Chevrolet,Traverse FWD,6.0,Regular Gasoline,19,1850
30980,2011,Chevrolet,Volt,4.0,Premium Gasoline,37,1150
31010,2011,Chrysler,200,4.0,Regular Gasoline,24,1450
31011,2011,Chrysler,200,4.0,Regular Gasoline,23,1500
31012,2011,Chrysler,200,6.0,Regular Gasoline,22,1600
31018,2011,Chrysler,300,6.0,Regular Gasoline,21,1650
31019,2011,Chrysler,300,8.0,Midgrade Gasoline,19,2050
34751,2011,Chrysler,300,6.0,Regular Gasoline,21,1650
30990,2011,Chrysler,200 Convertible,4.0,Regular Gasoline,23,1500
30991,2011,Chrysler,200 Convertible,4.0,Regular Gasoline,22,1600
30992,2011,Chrysler,200 Convertible,6.0,Regular Gasoline,22,1600
31020,2011,Chrysler,300 AWD,8.0,Regular Gasoline,18,1950
31045,2011,Chrysler,Town and Country,6.0,Regular Gasoline,20,1750
31013,2011,Dodge,Avenger,4.0,Regular Gasoline,24,1450
31014,2011,Dodge,Avenger,4.0,Regular Gasoline,23,1500
31015,2011,Dodge,Avenger,6.0,Regular Gasoline,22,1600
30864,2011,Dodge,Caliber,4.0,Regular Gasoline,24,1450
30865,2011,Dodge,Caliber,4.0,Regular Gasoline,24,1450
30866,2011,Dodge,Caliber,4.0,Regular Gasoline,27,1300
30944,2011,Dodge,Caliber,4.0,Regular Gasoline,25,1400
30993,2011,Dodge,Challenger,6.0,Regular Gasoline,21,1650
30995,2011,Dodge,Challenger,8.0,Midgrade Gasoline,19,2050
30994,2011,Dodge,Challenger,8.0,Premium Gasoline,18,2350
30997,2011,Dodge,Challenger SRT8,8.0,Premium Gasoline,16,2650
30996,2011,Dodge,Challenger SRT8,8.0,Premium Gasoline,17,2500
31021,2011,Dodge,Charger,6.0,Regular Gasoline,21,1650
31022,2011,Dodge,Charger,8.0,Midgrade Gasoline,19,2050
34752,2011,Dodge,Charger,6.0,Regular Gasoline,21,1650
31023,2011,Dodge,Charger AWD,8.0,Regular Gasoline,18,1950
30453,2011,Dodge,Dakota Pickup 2WD,6.0,Regular Gasoline,17,2050
30454,2011,Dodge,Dakota Pickup 2WD,8.0,Regular Gasoline,16,2200
30462,2011,Dodge,Dakota Pickup 4WD,6.0,Regular Gasoline,15,2350
30463,2011,Dodge,Dakota Pickup 4WD,8.0,Regular Gasoline,15,2350
31048,2011,Dodge,Durango 2WD,6.0,Regular Gasoline,19,1850
31049,2011,Dodge,Durango 2WD,8.0,Regular Gasoline,16,2200
31057,2011,Dodge,Durango 4WD,6.0,Regular Gasoline,18,1950
31058,2011,Dodge,Durango 4WD,8.0,Regular Gasoline,15,2350
31046,2011,Dodge,Grand Caravan,6.0,Regular Gasoline,20,1750
31059,2011,Dodge,Journey AWD,6.0,Regular Gasoline,19,1850
31050,2011,Dodge,Journey FWD,4.0,Regular Gasoline,22,1600
31051,2011,Dodge,Journey FWD,6.0,Regular Gasoline,20,1750
30495,2011,Dodge,Nitro 2WD,6.0,Regular Gasoline,18,1950
30496,2011,Dodge,Nitro 2WD,6.0,Regular Gasoline,18,1950
30544,2011,Dodge,Nitro 4WD,6.0,Regular Gasoline,17,2050
30545,2011,Dodge,Nitro 4WD,6.0,Regular Gasoline,17,2050
30455,2011,Dodge,Ram 1500 Pickup 2WD,6.0,Regular Gasoline,16,2200
30456,2011,Dodge,Ram 1500 Pickup 2WD,8.0,Regular Gasoline,15,2350
30457,2011,Dodge,Ram 1500 Pickup 2WD,8.0,Midgrade Gasoline,16,2400
30464,2011,Dodge,Ram 1500 Pickup 4WD,8.0,Regular Gasoline,15,2350
30465,2011,Dodge,Ram 1500 Pickup 4WD,8.0,Midgrade Gasoline,15,2600
32321,2011,Ferrari,458 Italia,8.0,Premium Gasoline,14,3000
32322,2011,Ferrari,599 GTB Fiorano,12.0,Premium Gasoline,12,3500
32323,2011,Ferrari,599 GTB Fiorano,12.0,Premium Gasoline,13,3250
32324,2011,Ferrari,599 GTO,12.0,Premium Gasoline,12,3500
32325,2011,Ferrari,599 SA Aperta,12.0,Premium Gasoline,12,3500
32328,2011,Ferrari,612 Scaglietti,12.0,Premium Gasoline,11,3850
32329,2011,Ferrari,612 Scaglietti,12.0,Premium Gasoline,12,3500
32326,2011,Ferrari,California,8.0,Premium Gasoline,15,2800
32327,2011,Ferrari,California,8.0,Premium Gasoline,15,2800
30683,2011,Ford,Crown Victoria FFV,8.0,Regular Gasoline,19,1850
30727,2011,Ford,E150 Van FFV,8.0,Regular Gasoline,14,2500
30728,2011,Ford,E150 Van FFV,8.0,Regular Gasoline,15,2350
30731,2011,Ford,E150 Wagon FFV,8.0,Regular Gasoline,13,2700
30732,2011,Ford,E150 Wagon FFV,8.0,Regular Gasoline,14,2500
30724,2011,Ford,E250 Van FFV,8.0,Regular Gasoline,15,2350
30725,2011,Ford,E250 Van FFV,8.0,Regular Gasoline,14,2500
30723,2011,Ford,E350 Van,10.0,Regular Gasoline,12,2900
30726,2011,Ford,E350 Van FFV,8.0,Regular Gasoline,13,2700
30729,2011,Ford,E350 Wagon,10.0,Regular Gasoline,11,3200
30730,2011,Ford,E350 Wagon FFV,8.0,Regular Gasoline,13,2700
30547,2011,Ford,Edge AWD,6.0,Regular Gasoline,20,1750
30549,2011,Ford,Edge AWD,6.0,Regular Gasoline,19,1850
30548,2011,Ford,Edge AWD,6.0,Regular Gasoline,21,1650
30499,2011,Ford,Edge FWD,6.0,Regular Gasoline,21,1650
30500,2011,Ford,Edge FWD,6.0,Regular Gasoline,20,1750
30498,2011,Ford,Edge FWD,6.0,Regular Gasoline,21,1650
30779,2011,Ford,Escape 4WD,4.0,Regular Gasoline,22,1600
30778,2011,Ford,Escape 4WD FFV,6.0,Regular Gasoline,20,1750
30739,2011,Ford,Escape FWD,4.0,Regular Gasoline,23,1500
30736,2011,Ford,Escape FWD,4.0,Regular Gasoline,25,1400
30738,2011,Ford,Escape FWD FFV,6.0,Regular Gasoline,21,1650
30777,2011,Ford,Escape Hybrid 4WD,4.0,Regular Gasoline,29,1200
30737,2011,Ford,Escape Hybrid FWD,4.0,Regular Gasoline,32,1100
30735,2011,Ford,Expedition 2WD FFV,8.0,Regular Gasoline,16,2200
30776,2011,Ford,Expedition 4WD FFV,8.0,Regular Gasoline,15,2350
34759,2011,Ford,Expedition Limo. 2WD FFV,8.0,Regular Gasoline,13,2700
31061,2011,Ford,Explorer 4WD,6.0,Regular Gasoline,19,1850
31060,2011,Ford,Explorer 4WD,6.0,Regular Gasoline,19,1850
31053,2011,Ford,Explorer FWD,6.0,Regular Gasoline,20,1750
31052,2011,Ford,Explorer FWD,6.0,Regular Gasoline,20,1750
31031,2011,Ford,F150 Pickup 2WD,8.0,Regular Gasoline,14,2500
31032,2011,Ford,F150 Pickup 2WD,6.0,Regular Gasoline,18,1950
31035,2011,Ford,F150 Pickup 2WD,6.0,Regular Gasoline,18,1950
31029,2011,Ford,F150 Pickup 2WD FFV,6.0,Regular Gasoline,19,1850
31030,2011,Ford,F150 Pickup 2WD FFV,8.0,Regular Gasoline,17,2050
31033,2011,Ford,F150 Pickup 2WD FFV,6.0,Regular Gasoline,19,1850
31034,2011,Ford,F150 Pickup 2WD FFV,8.0,Regular Gasoline,17,2050
31038,2011,Ford,F150 Pickup 4WD,6.0,Regular Gasoline,17,2050
31041,2011,Ford,F150 Pickup 4WD,6.0,Regular Gasoline,17,2050
31036,2011,Ford,F150 Pickup 4WD,8.0,Regular Gasoline,13,2700
31037,2011,Ford,F150 Pickup 4WD FFV,8.0,Regular Gasoline,16,2200
31043,2011,Ford,F150 Pickup 4WD FFV,6.0,Regular Gasoline,18,1950
31039,2011,Ford,F150 Pickup 4WD FFV,6.0,Regular Gasoline,18,1950
31040,2011,Ford,F150 Pickup 4WD FFV,8.0,Regular Gasoline,16,2200
31042,2011,Ford,F150 Raptor Pickup 4WD,8.0,Regular Gasoline,12,2900
30036,2011,Ford,Fiesta,4.0,Regular Gasoline,32,1100
30035,2011,Ford,Fiesta,4.0,Regular Gasoline,31,1150
30037,2011,Ford,Fiesta SFE,4.0,Regular Gasoline,33,1050
30205,2011,Ford,Flex AWD,6.0,Regular Gasoline,18,1950
30204,2011,Ford,Flex AWD,6.0,Regular Gasoline,18,1950
30181,2011,Ford,Flex FWD,6.0,Regular Gasoline,19,1850
30311,2011,Ford,Focus FWD,4.0,Regular Gasoline,28,1250
30312,2011,Ford,Focus FWD,4.0,Regular Gasoline,29,1200
30364,2011,Ford,Fusion AWD,6.0,Regular Gasoline,19,1850
30369,2011,Ford,Fusion AWD FFV,6.0,Regular Gasoline,20,1750
30359,2011,Ford,Fusion FWD,4.0,Regular Gasoline,24,1450
30365,2011,Ford,Fusion FWD,6.0,Regular Gasoline,21,1650
30360,2011,Ford,Fusion FWD,4.0,Regular Gasoline,26,1350
30362,2011,Ford,Fusion FWD,4.0,Regular Gasoline,24,1450
30376,2011,Ford,Fusion FWD FFV,6.0,Regular Gasoline,23,1500
30373,2011,Ford,Fusion Hybrid FWD,4.0,Regular Gasoline,38,900
30368,2011,Ford,Fusion S FWD,4.0,Regular Gasoline,25,1400
30039,2011,Ford,Mustang,6.0,Regular Gasoline,23,1500
30042,2011,Ford,Mustang,8.0,Regular Gasoline,20,1750
30038,2011,Ford,Mustang,8.0,Premium Gasoline,17,2500
30040,2011,Ford,Mustang,6.0,Regular Gasoline,22,1600
30041,2011,Ford,Mustang,8.0,Regular Gasoline,20,1750
30043,2011,Ford,Mustang Convertible,6.0,Regular Gasoline,23,1500
30705,2011,Ford,Ranger 2WD,4.0,Regular Gasoline,20,1750
30707,2011,Ford,Ranger 2WD,6.0,Regular Gasoline,17,2050
30706,2011,Ford,Ranger 2WD,4.0,Regular Gasoline,24,1450
30708,2011,Ford,Ranger 2WD,6.0,Regular Gasoline,18,1950
30712,2011,Ford,Ranger 4WD,6.0,Regular Gasoline,16,2200
30713,2011,Ford,Ranger 4WD,6.0,Regular Gasoline,17,2050
30099,2011,Ford,Taurus AWD,6.0,Regular Gasoline,20,1750
30098,2011,Ford,Taurus AWD,6.0,Regular Gasoline,20,1750
30101,2011,Ford,Taurus FWD,6.0,Regular Gasoline,21,1650
30100,2011,Ford,Taurus FWD,6.0,Regular Gasoline,22,1600
30947,2011,Ford,Transit Connect,4.0,Regular Gasoline,22,1600
30560,2011,GMC,Acadia AWD,6.0,Regular Gasoline,19,1850
30516,2011,GMC,Acadia FWD,6.0,Regular Gasoline,19,1850
30132,2011,GMC,Canyon 2WD,4.0,Regular Gasoline,21,1650
30134,2011,GMC,Canyon 2WD,5.0,Regular Gasoline,19,1850
30135,2011,GMC,Canyon 2WD,8.0,Regular Gasoline,16,2200
30133,2011,GMC,Canyon 2WD,4.0,Regular Gasoline,21,1650
30148,2011,GMC,Canyon 4WD,4.0,Regular Gasoline,20,1750
30150,2011,GMC,Canyon 4WD,5.0,Regular Gasoline,19,1850
30151,2011,GMC,Canyon 4WD,8.0,Regular Gasoline,16,2200
30149,2011,GMC,Canyon 4WD,4.0,Regular Gasoline,20,1750
30136,2011,GMC,Canyon Cab Chassis Inc 2WD,5.0,Regular Gasoline,17,2050
30152,2011,GMC,Canyon Cab Chassis Inc 4WD,5.0,Regular Gasoline,18,1950
30137,2011,GMC,Canyon Crew Cab 2WD,4.0,Regular Gasoline,21,1650
30139,2011,GMC,Canyon Crew Cab 2WD,5.0,Regular Gasoline,19,1850
30140,2011,GMC,Canyon Crew Cab 2WD,8.0,Regular Gasoline,16,2200
30138,2011,GMC,Canyon Crew Cab 2WD,4.0,Regular Gasoline,21,1650
30153,2011,GMC,Canyon Crew Cab 4WD,5.0,Regular Gasoline,18,1950
30154,2011,GMC,Canyon Crew Cab 4WD,8.0,Regular Gasoline,16,2200
30484,2011,GMC,Savana 1500  AWD (cargo),8.0,Regular Gasoline,14,2500
30485,2011,GMC,Savana 1500  AWD Conversion (cargo),8.0,Regular Gasoline,14,2500
30170,2011,GMC,Savana 1500 2WD (cargo),6.0,Regular Gasoline,17,2050
30474,2011,GMC,Savana 1500 2WD (cargo),8.0,Regular Gasoline,15,2350
30487,2011,GMC,Savana 1500 2WD (Passenger),8.0,Regular Gasoline,14,2500
30172,2011,GMC,Savana 1500 2WD (Passenger),8.0,Regular Gasoline,13,2700
30475,2011,GMC,Savana 1500 2WD Conversion (cargo),8.0,Regular Gasoline,14,2500
30493,2011,GMC,Savana 1500 AWD (Passenger),8.0,Regular Gasoline,14,2500
30480,2011,GMC,Savana 2500 2WD (cargo),8.0,Regular Gasoline,12,2900
30490,2011,GMC,Savana 2500 2WD (Passenger),8.0,Regular Gasoline,13,2700
30479,2011,GMC,Savana 2500 2WD Conversion (cargo),8.0,Regular Gasoline,12,2900
30481,2011,GMC,Savana 3500 2WD (cargo),8.0,Regular Gasoline,12,2900
30491,2011,GMC,Savana 3500 2WD (Passenger),8.0,Regular Gasoline,12,2900
30459,2011,GMC,Sierra 15 Hybrid 2WD,8.0,Regular Gasoline,21,1650
30467,2011,GMC,Sierra 15 Hybrid 4WD,8.0,Regular Gasoline,21,1650
30159,2011,GMC,Sierra C15 2WD,6.0,Regular Gasoline,17,2050
30161,2011,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
30160,2011,GMC,Sierra C15 2WD,8.0,Regular Gasoline,17,2050
30461,2011,GMC,Sierra C15 2WD,8.0,Regular Gasoline,14,2500
30162,2011,GMC,Sierra C15 XFE 2WD,8.0,Regular Gasoline,18,1950
30166,2011,GMC,Sierra K15 4WD,6.0,Regular Gasoline,16,2200
30168,2011,GMC,Sierra K15 4WD,8.0,Regular Gasoline,15,2350
30167,2011,GMC,Sierra K15 4WD,8.0,Regular Gasoline,17,2050
30469,2011,GMC,Sierra K15 4WD,8.0,Regular Gasoline,14,2500
30470,2011,GMC,Sierra K15 AWD,8.0,Regular Gasoline,14,2500
30552,2011,GMC,Terrain AWD,4.0,Regular Gasoline,23,1500
30780,2011,GMC,Terrain AWD,6.0,Regular Gasoline,19,1850
30781,2011,GMC,Terrain AWD,6.0,Regular Gasoline,19,1850
30506,2011,GMC,Terrain FWD,4.0,Regular Gasoline,26,1350
30740,2011,GMC,Terrain FWD,6.0,Regular Gasoline,19,1850
30741,2011,GMC,Terrain FWD,6.0,Regular Gasoline,20,1750
30182,2011,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,17,2050
30517,2011,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,16,2200
30206,2011,GMC,Yukon 1500 4WD,8.0,Regular Gasoline,17,2050
30513,2011,GMC,Yukon 1500 Hybrid 2WD,8.0,Regular Gasoline,21,1650
30557,2011,GMC,Yukon 1500 Hybrid 4WD,8.0,Regular Gasoline,21,1650
30562,2011,GMC,Yukon Denali 1500 AWD,8.0,Regular Gasoline,15,2350
30920,2011,GMC,Yukon Denali 1500 Hybrid 4WD,8.0,Regular Gasoline,21,1650
30183,2011,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,17,2050
30518,2011,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,16,2200
30207,2011,GMC,Yukon XL 1500 4WD,8.0,Regular Gasoline,17,2050
30564,2011,GMC,Yukon XL 1500 AWD,8.0,Regular Gasoline,14,2500
30524,2011,GMC,Yukon XL 2500 2WD,8.0,Regular Gasoline,12,2900
30566,2011,GMC,Yukon XL 2500 4WD,8.0,Regular Gasoline,12,2900
30685,2011,Honda,Accord,4.0,Regular Gasoline,26,1350
30686,2011,Honda,Accord,6.0,Regular Gasoline,23,1500
30684,2011,Honda,Accord,4.0,Regular Gasoline,26,1350
30631,2011,Honda,Accord Coupe,6.0,Regular Gasoline,23,1500
30629,2011,Honda,Accord Coupe,4.0,Regular Gasoline,26,1350
30628,2011,Honda,Accord Coupe,4.0,Regular Gasoline,26,1350
30630,2011,Honda,Accord Coupe,6.0,Regular Gasoline,21,1650
30885,2011,Honda,Accord Crosstour 2WD,6.0,Regular Gasoline,21,1650
30901,2011,Honda,Accord Crosstour 4WD,6.0,Regular Gasoline,21,1650
30603,2011,Honda,Civic,4.0,Regular Gasoline,29,1200
30602,2011,Honda,Civic,4.0,Regular Gasoline,29,1200
30604,2011,Honda,Civic,4.0,Premium Gasoline,24,1750
30601,2011,Honda,Civic CNG,4.0,Natural Gas,28,1100
30627,2011,Honda,Civic Hybrid,4.0,Regular Gasoline,41,850
30742,2011,Honda,CR-V 2WD,4.0,Regular Gasoline,24,1450
30782,2011,Honda,CR-V 4WD,4.0,Regular Gasoline,23,1500
30588,2011,Honda,CR-Z,4.0,Regular Gasoline,36,950
30587,2011,Honda,CR-Z,4.0,Regular Gasoline,34,1050
30886,2011,Honda,Element 2WD,4.0,Regular Gasoline,22,1600
30902,2011,Honda,Element 4WD,4.0,Regular Gasoline,21,1650
30903,2011,Honda,Element 4WD,4.0,Regular Gasoline,20,1750
31081,2011,Honda,Fit,4.0,Regular Gasoline,30,1150
31079,2011,Honda,Fit,4.0,Regular Gasoline,31,1150
31080,2011,Honda,Fit,4.0,Regular Gasoline,29,1200
30844,2011,Honda,Insight,4.0,Regular Gasoline,40,850
30843,2011,Honda,Insight,4.0,Regular Gasoline,40,850
30884,2011,Honda,Odyssey,6.0,Regular Gasoline,21,1650
30883,2011,Honda,Odyssey,6.0,Regular Gasoline,22,1600
30184,2011,Honda,Pilot 2WD,6.0,Regular Gasoline,19,1850
30208,2011,Honda,Pilot 4WD,6.0,Regular Gasoline,18,1950
30471,2011,Honda,Ridgeline Truck 4WD,6.0,Regular Gasoline,17,2050
30319,2011,Hyundai,Accent,4.0,Regular Gasoline,30,1150
30320,2011,Hyundai,Accent,4.0,Regular Gasoline,30,1150
30321,2011,Hyundai,Accent Blue,4.0,Regular Gasoline,29,1200
30102,2011,Hyundai,Azera,6.0,Regular Gasoline,22,1600
30103,2011,Hyundai,Azera,6.0,Regular Gasoline,22,1600
31016,2011,Hyundai,Elantra,4.0,Regular Gasoline,32,1100
31017,2011,Hyundai,Elantra,4.0,Regular Gasoline,32,1100
30117,2011,Hyundai,Elantra Touring,4.0,Regular Gasoline,26,1350
30118,2011,Hyundai,Elantra Touring,4.0,Regular Gasoline,26,1350
30173,2011,Hyundai,Entourage,6.0,Regular Gasoline,21,1650
30687,2011,Hyundai,Equus,8.0,Premium Gasoline,18,2350
30413,2011,Hyundai,Genesis,6.0,Regular Gasoline,21,1650
30414,2011,Hyundai,Genesis,8.0,Premium Gasoline,20,2100
30295,2011,Hyundai,Genesis Coupe,4.0,Premium Gasoline,23,1850
30297,2011,Hyundai,Genesis Coupe,6.0,Regular Gasoline,20,1750
30296,2011,Hyundai,Genesis Coupe,4.0,Premium Gasoline,24,1750
30298,2011,Hyundai,Genesis Coupe,6.0,Regular Gasoline,20,1750
30949,2011,Hyundai,Santa Fe 2WD,6.0,Regular Gasoline,22,1600
30950,2011,Hyundai,Santa Fe 2WD,4.0,Regular Gasoline,23,1500
30948,2011,Hyundai,Santa Fe 2WD,4.0,Regular Gasoline,21,1650
30956,2011,Hyundai,Santa Fe 4WD,4.0,Regular Gasoline,22,1600
30957,2011,Hyundai,Santa Fe 4WD,6.0,Regular Gasoline,22,1600
30105,2011,Hyundai,Sonata,4.0,Regular Gasoline,26,1350
30942,2011,Hyundai,Sonata,4.0,Regular Gasoline,26,1350
30104,2011,Hyundai,Sonata,4.0,Regular Gasoline,27,1300
31076,2011,Hyundai,Sonata Hybrid,4.0,Regular Gasoline,36,950
30525,2011,Hyundai,Tucson 2WD,4.0,Regular Gasoline,25,1400
30527,2011,Hyundai,Tucson 2WD,4.0,Regular Gasoline,25,1400
30528,2011,Hyundai,Tucson 2WD,4.0,Regular Gasoline,23,1500
30526,2011,Hyundai,Tucson 2WD,4.0,Regular Gasoline,23,1500
30568,2011,Hyundai,Tucson 4WD,4.0,Regular Gasoline,24,1450
30569,2011,Hyundai,Tucson 4WD,4.0,Regular Gasoline,22,1600
30743,2011,Hyundai,Veracruz 2WD,6.0,Regular Gasoline,19,1850
30783,2011,Hyundai,Veracruz 4WD,6.0,Regular Gasoline,18,1950
